n,i,j,pstar,E,F3,F3_sign,S_minus,S_plus,slope_left,slope_right,certified_by
2000,1157,1190,0.5867147451399787,1965.354552395445,293.9557483673834,+,-0.2028676499480852,0.248644303620455,-0.8366347216667018,1.025419566928215,double
2000,1157,1191,0.5869651453259014,1965.357701086568,291.1668664595613,+,-0.002229913463315232,0.4550193097214431,-0.009197906587123533,1.876855391479207,double
2000,1158,1190,0.5869641596102807,1965.357700954863,298.2072286496339,+,-0.3782270969299991,0.06701558666645357,-1.560103162447352,0.2764244802665441,double
2000,1158,1191,0.5872145448636916,1965.360856405441,295.531922747331,+,-0.1757641798313546,0.2757833030459207,-0.7251188275372914,1.137749827927942,double
2000,1158,1305,0.615912858785545,1965.786977945473,-1133.93503603093,-,-0.006553413334541097,0.002360223703503552,-0.0277024718049491,0.009977095486265131,double
2000,1159,1191,0.5874639563949103,1965.364023579186,299.8073464756435,+,-0.3514324389424248,0.09384806254781097,-1.450102567590719,0.3872417608161965,double
2000,1159,1192,0.5877143446399175,1965.367197759299,297.1076838492822,+,-0.1486657763031108,0.3029174393088112,-0.6135450935271561,1.250143195383443,double
2000,1160,1192,0.5879637532290773,1965.370383559594,301.4070742446834,+,-0.3241535426404829,0.1211649950900015,-1.338026750826293,0.5001395430497181,double
2000,1160,1193,0.5882141444690004,1965.373576477263,298.683028966723,+,-0.121572671934368,0.3300464798112112,-0.5019137267666876,1.362599472829728,double
2000,1161,1193,0.5884635501131454,1965.376780913577,303.0064090931041,+,-0.2968800213571098,0.1484767709781963,-1.225894504813687,0.6130990452055634,double
2000,1161,1194,0.5887139443513285,1965.379992581039,300.2579550442001,+,-0.09501438897766498,0.356640902272413,-0.3924109086135191,1.472932489650181,double
2000,1162,1194,0.58896334704741,1965.383215661578,304.6053486934634,+,-0.2696116573712029,0.1757836079472391,-1.113704174299114,0.7261219334988193,double
2000,1162,1195,0.5892137442872547,1965.386446091761,301.8324593054117,+,-0.06793034428204169,0.3837612898106164,-0.28065645964972,1.585522436065896,double
2000,1163,1194,0.5892127621360258,1965.386446227538,308.8598923883972,+,-0.437560875327908,0.001008452374847812,-1.807795890574645,0.004166451257151144,double
2000,1163,1195,0.5894631440322518,1965.389687825427,306.2038900496266,+,-0.2429253999067806,0.202508556786286,-1.003839124279397,0.836824853973435,double
2000,1163,1196,0.5897135442771398,1965.392937028106,303.4065389096363,+,-0.04085158185506865,0.4108765983904923,-0.1688420416340827,1.698177661223425,double
2000,1163,1309,0.6181634607229446,1965.825634131503,-1139.551642802983,-,-0.002707340091979808,0.006750074559011505,-0.01146996252098795,0.02859747928791566,double
2000,1164,1195,0.5897125562584101,1965.392937053353,310.4817962449824,+,-0.4101239230687226,0.02848624498451025,-1.69506556694367,0.1177352753369475,double
2000,1164,1196,0.5899629410680158,1965.396197426879,307.802030442962,+,-0.2156664189580457,0.2298064475182988,-0.8915273797146873,0.9499797928085666,double
2000,1164,1197,0.5902133443213677,1965.399465410852,304.9801908363147,+,-0.01377838035461421,0.4379865493227776,-0.056968047264363,1.810897783397262,double
2000,1165,1196,0.5902123504287212,1965.399465325242,312.1033225338711,+,-0.383320089721212,0.05533115091225171,-1.584872839620785,0.2287718296465114,double
2000,1165,1197,0.5904627381550278,1965.402744484466,309.3997673105973,+,-0.1884128469373503,0.2570991477431944,-0.779156312274651,1.063199389536066,double
2000,1166,1197,0.5907121446473024,1965.406031065849,313.724468552067,+,-0.3558926997884344,0.08279984571282706,-1.472022071101207,0.3424717631058781,double
2000,1166,1198,0.5909625352936588,1965.409329019168,310.9970977306973,+,-0.1611649847816158,0.2843863565383344,-0.6667264037680575,1.176483173639917,double
2000,1167,1198,0.5912119389144717,1965.412634293417,315.3452317927163,+,-0.328470847522955,0.1102632351910049,-1.35911257890954,0.4562357696869367,double
2000,1167,1199,0.5914623324842447,1965.415951054208,312.5940190571389,+,-0.1346036831716013,0.3109872232362053,-0.557054577126247,1.287014233560435,double
2000,1168,1199,0.5917117332305676,1965.419275029131,316.9656095886478,+,-0.3010551410281337,0.1377207113006742,-1.246146113363676,0.5700621106516101,double
2000,1168,1200,0.5919621297271437,1965.422610610756,314.1905284710313,+,-0.1073654711438255,0.3382652188134208,-0.4444984369134277,1.400434976188256,double
2000,1169,1200,0.5922115275959099,1965.425953296035,318.58559942226,+,-0.2743849087294667,0.1644329456740895,-1.136183347604754,0.6808901245246728,double
2000,1169,1201,0.5924619270227042,1965.429307708165,315.7866232277827,+,-0.08013358070690411,0.3655371112741669,-0.3318836936757519,1.513919702514711,double
2000,1170,1201,0.5927113220108584,1965.432669116592,320.2051984571087,+,-0.2469786983099764,0.1918813906849072,-1.023090228149226,0.7948538765356457,double
2000,1170,1202,0.5929617243712876,1965.436042367965,317.3823004816472,+,-0.05290747221798594,0.3928034402735445,-0.2192073450846482,1.627471426488001,double
2000,1171,1201,0.5929607301486508,1965.436042443505,324.5249683345346,+,-0.4155068016877738,0.01597635536583775,-1.721535149714388,0.06619351889042024,double
2000,1171,1202,0.5932111164756892,1965.43942250965,321.8244045204081,+,-0.2195789949151794,0.2193235612451959,-0.9099393276329478,0.9088808058831358,double
2000,1171,1203,0.5934615217732292,1965.442814614431,318.9775575936633,+,-0.02648900833070612,0.4192623431692863,-0.1097921973133143,1.737767353635685,double
2000,1172,1202,0.5934605218190737,1965.442814578999,326.1670220608346,+,-0.3879407598926841,0.04358689397637722,-1.607943752616683,0.1806597323897317,double
2000,1172,1203,0.5937109109907948,1965.44621349694,323.4432145186695,+,-0.1921851850709275,0.2467600708869286,-0.7967273329921142,1.022974237551821,double
2000,1173,1203,0.5939603135367127,1965.449624318964,327.8087036300205,+,-0.36038143809472,0.07119095801727227,-1.494295547539622,0.2951881543974801,double
2000,1173,1204,0.5942107055564746,1965.453042102278,325.0616260928171,+,-0.1656681662854935,0.2733200221575285,-0.6870652886090869,1.133523139156927,double
2000,1174,1204,0.5944601053018752,1965.456471685338,329.4500106199891,+,-0.3328281226491963,0.09878926123314441,-1.380586801483034,0.4097825300973499,double
2000,1174,1205,0.5947105001730724,1965.45990834893,326.6796365362723,+,-0.13828497316284,0.3007463805123527,-0.5737253387424226,1.247755378538654,double
2000,1175,1205,0.5949598971148593,1965.463356701193,331.0909406785313,+,-0.3062262370649962,0.1254363802176665,-1.270739938352412,0.5205204478645484,double
2000,1175,1206,0.5952102948409282,1965.466812255819,328.2972431675341,+,-0.1109078659154056,0.3281668857930499,-0.4603227676659043,1.362055683586769,double
2000,1176,1206,0.5954596889760302,1965.470279392302,332.7314909301274,+,-0.2786837032571296,0.1530243931555459,-1.156904213252966,0.6352526649496515,double
2000,1176,1207,0.5957100895603745,1965.473753845226,329.9144433695867,+,-0.08353740103218787,0.3555809815708094,-0.346859106229802,1.476422535726767,double
2000,1177,1207,0.5959594808856402,1965.477239776439,334.3716593836884,+,-0.251147354870044,0.1806064665053873,-1.043006355643399,0.750052464350618,double
2000,1177,1208,0.5962098843317664,1965.480733141041,331.5312343444978,+,-0.05719642931101993,0.3819658171021758,-0.2375822887668793,1.586608012964925,double
2000,1178,1207,0.5962088860338383,1965.480733233323,338.7247371518608,+,-0.4111358719393478,0.01268788953861943,-1.707773102056819,0.05270286042838637,double
2000,1178,1208,0.5964592728440659,1965.484237876096,336.0114430731908,+,-0.2236178116875527,0.20818198058352,-0.9290481571794023,0.8649180669441423,double
2000,1178,1209,0.5967096791554127,1965.487750168855,333.1476136588544,+,-0.02983644627970686,0.4093698969168823,-0.1239841625980212,1.701120280420225,double
2000,1179,1208,0.5967086752692735,1965.48775014677,340.3868265091869,+,-0.3834466203882306,0.04042498600944583,-1.593395853003801,0.1679842816190974,double
2000,1179,1209,0.5969590648515986,1965.491273713912,337.6508397001901,+,-0.1960958129631344,0.2357501962397528,-0.8150319081726347,0.9798471950519488,double
2000,1179,1210,0.5972094740316919,1965.49480494686,334.7635783311214,+,-0.002483399971885558,0.4367672730396729,-0.01032382742578382,1.815700250921794,double
2000,1180,1209,0.5972084645507094,1965.494804809063,342.0485531053839,+,-0.3557650543068434,0.06815465471422189,-1.478961935147363,0.2833278277481088,double
2000,1180,1210,0.5974588569085496,1965.498347319052,339.2898468121164,+,-0.1696853847535514,0.2622070875194458,-0.7055473392141084,1.090250130800107,double
2000,1181,1210,0.5977082538784861,1965.501897243052,343.7099142580209,+,-0.3280898208813424,0.09587824861124405,-1.364464940587249,0.3987399195852046,double
2000,1181,1211,0.597958649015253,1965.505458708016,340.9284617762876,+,-0.1421734800539223,0.2897657015297303,-0.591393733428808,1.205327603870221,double
2000,1182,1211,0.5982080432529003,1965.509027476686,345.3709076280397,+,-0.3016198063473697,0.1223968816110186,-1.254892056188046,0.509233383231351,double
2000,1182,1212,0.5984584411720307,1965.512607903857,342.5666820541101,+,-0.1146695752094131,0.3173165620283409,-0.4771816186590893,1.320469099318607,double
2000,1183,1212,0.5987078326742455,1965.516195530009,347.0315308996919,+,-0.273956278391648,0.1501092861734035,-1.140264582333801,0.6247869313593331,double
2000,1183,1213,0.5989582333792182,1965.519794929766,344.2045050021488,+,-0.08717214917567367,0.3448611901619867,-0.3629038783239966,1.435681746712505,double
2000,1184,1213,0.5992076221428455,1965.523401424374,348.6917815205441,+,-0.2462991842623659,0.1778155151969583,-1.025572083578343,0.7404110125628451,double
2000,1184,1214,0.5994580256371147,1965.527019814147,345.8419282619222,+,-0.06097625163624854,0.3711045363512169,-0.2539533291366028,1.545572742422596,double
2000,1185,1213,0.599457025407698,1965.527019922512,353.0695332629093,+,-0.4066825688263415,0.008949894001606173,-1.693746399695301,0.03727440491640063,double
2000,1185,1214,0.5997074116589673,1965.53064518318,350.3516573837403,+,-0.2186495358265524,0.205514556962731,-0.9108179785647277,0.856102221442213,double
2000,1185,1215,0.5999578179460517,1965.534282577704,347.478949220462,+,-0.03349078976812124,0.3986376935217597,-0.1395400533299872,1.66093201738461,double
2000,1185,1327,0.6281666483294424,1966.007013279581,-1167.863681074874,-,-0.01112899070374589,0.0007324637424565034,-0.04764667115240387,0.00313590513254156,double
2000,1186,1214,0.5999568122727144,1965.534282570766,354.7511682834843,+,-0.3788811805966706,0.03680237135432629,-1.578614784100475,0.1533376965791841,double
2000,1186,1215,0.6002072012229519,1965.537926832825,352.0111558014705,+,-0.1924089404691887,0.2318048042343797,-0.8018425143503634,0.9660203242767358,double
2000,1186,1216,0.6004576103063798,1965.541583241741,349.1155651142585,+,-0.006011886745661981,0.4261645386036257,-0.02505910605941383,1.776364529710297,double
2000,1187,1215,0.6004565991824681,1965.541583118178,356.432450327168,+,-0.3510874103472794,0.06464749978982942,-1.463422312216471,0.2694673486806762,double
2000,1187,1216,0.6007069908350888,1965.545246399221,353.6702744893651,+,-0.1647713880312558,0.2594922673180835,-0.686953605733764,1.081857419689715,double
2000,1188,1216,0.600956386137245,1965.548921588512,358.1133771371358,+,-0.3233026396545839,0.09248389792182315,-1.348173949041384,0.385658409771158,double
2000,1188,1217,0.601206780495687,1965.552603901106,355.3290110124365,+,-0.1371404258036215,0.287173399073184,-0.5719971408860915,1.197767633036356,double
2000,1189,1217,0.601456173137364,1965.556298014181,359.7939461982301,+,-0.2970368633925303,0.1188015710701223,-1.239168248658254,0.4956123394229006,double
2000,1189,1218,0.6017065702050846,1965.559999362458,356.9873627034949,+,-0.1095173035745559,0.3148469498611333,-0.4569775304800432,1.313746567260644,double
2000,1190,1218,0.601955960183079,1965.5637124107,361.4741555074741,+,-0.2692619550449699,0.146628645941681,-1.123774441547942,0.6119599208901372,double
2000,1190,1219,0.6022063599635165,1965.567432807416,358.6453277094038,+,-0.08190353352060353,0.3425114076553151,-0.3419002871688775,1.429788723419485,double
2000,1191,1219,0.6024557472746758,1965.571164802257,363.1540028080431,+,-0.2414950507686849,0.1744479865753216,-1.008318193996804,0.7283755017343658,double
2000,1191,1220,0.6027061497713645,1965.574904268053,360.3029030196005,+,-0.05592778993664534,0.3685380983130376,-0.2335663061729545,1.539093220105605,double
2000,1192,1219,0.6027051497706544,1965.574904355837,367.5477104548299,+,-0.3930226883676899,0.0138878440823334,-1.641344650326502,0.05799853103590046,double
2000,1192,1220,0.602955534412452,1965.578655213209,364.8334857543105,+,-0.2137378389631389,0.2022579047655077,-0.8928057558850953,0.8448528460093904,double
2000,1192,1221,0.6032059396289193,1965.582413762195,361.9600863425433,+,-0.02832380843856697,0.3961932863667108,-0.1183370876028496,1.655298571098882,double
2000,1193,1220,0.603204934329745,1965.582413733796,369.2484009928514,+,-0.3651180785381939,0.04184665523795317,-1.52546479335652,0.1748354930569348,double
2000,1193,1221,0.6034553215967203,1965.586183672374,366.5126018768651,+,-0.1877514659252675,0.2282972544087033,-0.7845959987950997,0.9540330961584762,double
2000,1193,1222,0.603705729536488,1965.589961313146,363.6168752548995,+,-0.0007298265325713027,0.4238387344653096,-0.003050538826051825,1.771566883045293,double
2000,1194,1221,0.6037047189322094,1965.589961167275,370.9487491389748,+,-0.3372235205769312,0.06979569398203611,-1.409530203933964,0.2917327314651783,double
2000,1194,1222,0.6039551088277642,1965.593750205399,368.1913489404101,+,-0.1600038268279169,0.2560981405314843,-0.668930957439606,1.070674231613682,double
2000,1195,1222,0.6042045035782702,1965.597546680955,372.6487531351074,+,-0.3093355439099439,0.09773843112326264,-1.29352557183536,0.4087055706919206,double
2000,1195,1223,0.6044548961058411,1965.601354831668,369.8697249132649,+,-0.1322665570114234,0.2838889279875325,-0.553210145079623,1.187376753330909,double
2000,1196,1223,0.6047042882682128,1965.605170310097,374.3484107286652,+,-0.2833572290684875,0.1237717863707161,-1.185411525504081,0.5177933966195489,double
2000,1196,1224,0.6049546834312942,1965.608997576096,371.5477270883164,+,-0.1045357804931781,0.3116734929580668,-0.4374165445168134,1.304157692839915,double
2000,1197,1224,0.6052040730023429,1965.612832069279,376.0477195046265,+,-0.2554827520670238,0.1517015839486605,-1.069269256135343,0.6349150324667829,double
2000,1197,1225,0.6054544708043914,1965.616678463745,373.225353351361,+,-0.07681358858468851,0.3394497443306852,-0.3215580882549452,1.421009132066027,double
2000,1198,1225,0.6057038577809001,1965.620531983613,377.7466775747694,+,-0.2276146974749078,0.1796252395289315,-0.9530538367951841,0.7521154196871421,double
2000,1198,1226,0.6059542582254371,1965.62439752819,374.9026013011589,+,-0.05115036479018369,0.3651672987998313,-0.2142211048628008,1.529344756964019,double
2000,1199,1225,0.6059532606314112,1965.624397596608,382.1475331140268,+,-0.379261296474877,0.01839875358144494,-1.588369943501668,0.07705512652698707,double
2000,1199,1226,0.6062036426041739,1965.628270078377,379.4452826515094,+,-0.199755393883514,0.2075404247625929,-0.8367741954170924,0.8693856449679226,double
2000,1199,1227,0.6064540456947356,1965.632154789198,376.5794685364701,+,-0.02343942629228353,0.392932839383851,-0.09820952891154471,1.646360647592632,double
2000,1200,1226,0.606453042949051,1965.632154740853,383.8667883952339,+,-0.3512638967118283,0.04645330657028557,-1.471769425201052,0.1946358761877712,double
2000,1200,1227,0.6067034274724509,1965.636046381937,381.1435324723905,+,-0.1741190656263207,0.2332329155577355,-0.7297090253864515,0.977447029637337,double
2000,1201,1227,0.6069528253085407,1965.639950103095,385.5857131455837,+,-0.3232754258331238,0.07449921949922905,-1.355105401107093,0.3122857064111677,double
2000,1201,1228,0.6072032123859858,1965.643860925951,382.8414250280357,+,-0.1462708775699284,0.2611375472927821,-0.6132758726626201,1.094882042561027,double
2000,1202,1228,0.6074526077101386,1965.647783709001,387.3043053250503,+,-0.2952990643205097,0.1025333121719952,-1.238390390682725,0.4299921126091149,double
2000,1202,1229,0.6077029973450929,1965.651713727103,384.5389578361153,+,-0.1184317251823189,0.2890334247451087,-0.4967772366120125,1.212388199296598,double
2000,1203,1229,0.6079523901540977,1965.655655593358,389.0225629358094,+,-0.2697083839506759,0.1281820130963219,-1.131582092653371,0.5377974110236934,double
2000,1203,1230,0.6082027823500199,1965.659604811278,386.2361289428939,+,-0.09060170700910213,0.3169204496154347,-0.3802127095188493,1.329965922585883,double
2000,1204,1230,0.6084521726406852,1965.663565776881,390.7404838686971,+,-0.2417400925316168,0.1562086147519364,-1.014699436808171,0.6556826869446318,double
2000,1204,1231,0.6087025674010718,1965.667534204537,387.932935939632,+,-0.06278434086393635,0.3447951043379538,-0.2635962376896399,1.447601281253511,double
2000,1205,1230,0.6087015794075624,1965.66753432397,395.1195214414204,+,-0.384381093418586,0.003443208950910714,-1.613799194169732,0.01445609038914566,double
2000,1205,1231,0.6089519551701703,1965.671514281878,392.4580659947956,+,-0.2137811186757613,0.1842261888143965,-0.8977516195744978,0.7736387591226209,double
2000,1205,1232,0.6092023524985249,1965.675501937675,389.6293766437461,+,-0.03753239719742876,0.3701046187087549,-0.1576495702721716,1.554572541377088,double
2000,1206,1231,0.6092013595082879,1965.675501950058,396.8571655085032,+,-0.3562894097742519,0.03159451222232057,-1.496542330652334,0.1327081963703999,double
2000,1206,1232,0.6094517377427859,1965.679501134636,394.1753074770043,+,-0.1858353472756992,0.2122308506785823,-0.7807541370245892,0.8916501467598825,double
2000,1206,1233,0.6097021376426376,1965.683508041297,391.3254490189361,+,-0.00972262641175653,0.3979722425768867,-0.04085730419945299,1.672395121367699,double
2000,1207,1232,0.6097011396490445,1965.683507936421,398.5944932500847,+,-0.3282072197926496,0.05973661862099383,-1.379220934013046,0.2510304160319188,double
2000,1207,1233,0.6099515203588319,1965.687526361538,395.8922059457686,+,-0.1578952662333247,0.2402301127362151,-0.6636746084810055,1.009749245933415,double
2000,1208,1233,0.6102009198300181,1965.691552309573,400.3315031964589,+,-0.3001388352768985,0.08786521667166258,-1.261852303780658,0.3694054652309032,double
2000,1208,1234,0.6104513030185534,1965.695589999866,397.6087594652192,+,-0.1327165072680564,0.2654683435587734,-0.5581001800920077,1.116348925982763,double
2000,1209,1234,0.610700700051541,1965.699635096122,402.0681927235355,+,-0.2720758850971637,0.1159886778339702,-1.144400424091968,0.4878693753239428,double
2000,1209,1235,0.6109510857222106,1965.703692069345,399.324965980964,+,-0.1047921290900411,0.2934524847311554,-0.4408775813959308,1.234602472975171,double
2000,1209,1347,0.639170044202453,1966.224802382597,-1197.829308275055,-,-0.01456896598778937,0.0001043493629685338,-0.06316983339151744,0.0004524502204726103,double
2000,1210,1235,0.6112004803137757,1965.707756324375,403.804560543974,+,-0.2469885803414205,0.1411367913522292,-1.039363514163617,0.5939239426974813,double
2000,1210,1236,0.6114508684700902,1965.711832593071,401.0408232276045,+,-0.07687280670534474,0.3214318615408079,-0.3235677501301458,1.35294896487333,double
2000,1211,1236,0.6117002606170219,1965.715916033706,405.5406042933084,+,-0.2189416069341749,0.1692448716361996,-0.9217699305191037,0.7125408265397331,double
2000,1211,1237,0.6119506512624505,1965.720011598022,402.7563291660131,+,-0.04896338448753207,0.3494016299125481,-0.2061902236151837,1.471368880178675,double
2000,1212,1236,0.6119496699405103,1965.720011659387,409.9094503258705,+,-0.3582595929407456,0.01926414766138834,-1.508669345583038,0.08112337985693148,double
2000,1212,1237,0.6122000409615127,1965.72411423722,407.2763221263208,+,-0.1908993288289546,0.1973485550666971,-0.8040874583146708,0.8312522575070718,double
2000,1212,1238,0.6124504340995652,1965.728229111367,404.4714816340497,+,-0.02106394734857524,0.3773617052310536,-0.08874452290658133,1.589862713752415,double
2000,1213,1237,0.612449447930777,1965.728229063413,411.6646592764932,+,-0.3332929037513811,0.04429299547849164,-1.404195120881859,0.1866106581931163,double
2000,1213,1238,0.6126998213474791,1965.732350962115,409.0117122202521,+,-0.1628671214781603,0.2254424665285536,-0.6863378812322135,0.9500364678436352,double
2000,1214,1238,0.6129492259594087,1965.736485011591,413.4195649144226,+,-0.3051353776385283,0.07251298412022372,-1.286175171795196,0.3056492515879119,double
2000,1214,1239,0.6131996017751966,1965.740626235788,410.7467723965954,+,-0.1348450705186636,0.2535265207247623,-0.568520720898288,1.068893951961909,double
2000,1215,1239,0.6134490040266117,1965.744779521677,415.174165607423,+,-0.2769881072634616,0.1007230212995144,-1.168088801470186,0.4247598728789387,double
2000,1215,1240,0.6136993822449108,1965.748940085822,412.4815007149073,+,-0.1068397157810899,0.2815941781638678,-0.4506627217378785,1.187797981575417,double
2000,1216,1240,0.6139487821326263,1965.753112621298,416.9284594563128,+,-0.2488511731577991,0.128923026859778,-1.049935507872155,0.5439430401905428,double
2000,1216,1241,0.6141991627568677,1965.757292556003,414.2158952311511,+,-0.08224789042455177,0.3062486060296253,-0.3470982161189695,1.292414240573312,double
2000,1217,1241,0.6144485602776759,1965.761484338261,418.6824446940352,+,-0.2207318289214938,0.1571057475797353,-0.9317450658499318,0.6631689948808702,double
2000,1217,1242,0.6146989433113238,1965.765683659521,415.9499539195399,+,-0.05424657397194488,0.3343128251422542,-0.229039110408693,1.411530838950299,double
2000,1218,1241,0.6146979755873523,1965.765683743894,423.0131040433937,+,-0.3536946089032412,0.0129473884404846,-1.493362930004096,0.05466622744785086,double
2000,1218,1242,0.6149483384619996,1965.769894703713,420.4361194312955,+,-0.1962856769523179,0.1816155814410519,-0.8289550391447968,0.7670001895214413,double
2000,1218,1243,0.6151987239085165,1965.774113422887,417.6836749025151,+,-0.02625579904714623,0.3623668032239876,-0.1109106652532848,1.530722532538842,double
2000,1219,1242,0.6151977514960167,1965.774113392109,424.7856665076224,+,-0.3254667423327817,0.0412393991324852,-1.37484670271473,0.1742047482727492,double
2000,1219,1243,0.6154481166858642,1965.778343758066,422.1894815576923,+,-0.1681692937666961,0.2097959523107544,-0.7105592716724634,0.8864427966295149,double
2000,1220,1243,0.6156975274410564,1965.782581727228,426.557941243698,+,-0.29724163501631,0.0695289599738324,-1.256229689809334,0.2938496278150952,double
2000,1220,1244,0.6159478949494703,1965.786831513948,423.9425294877278,+,-0.1400636325769354,0.2379659073591365,-0.5920948183939359,1.005959777777163,double
2000,1221,1244,0.616197303422687,1965.791088785168,428.3299265457188,+,-0.2729634834187902,0.09387187491560312,-1.15418848344597,0.3969242903485436,double
2000,1221,1245,0.616447673253037,1965.795357999815,425.6952614893989,+,-0.1119775605710713,0.2661165797839897,-0.4735983305447196,1.125514498380026,double
2000,1222,1245,0.6166970794411404,1965.799634599061,430.1016205791884,+,-0.2447482698136662,0.1221521621048425,-1.0353939197489,0.5167579163024336,double
2000,1222,1246,0.6169474515968315,1965.80392324422,427.4476754505065,+,-0.08389359079614075,0.2942654569279322,-0.3549950135282102,1.24518176980716,double
2000,1223,1246,0.6171968554966516,1965.808219185203,431.8730214862298,+,-0.2165537868829871,0.1504120292780981,-0.9165719900677307,0.6366245309764333,double
2000,1223,1247,0.6174472299811112,1965.812527275846,429.1997693343512,+,-0.05582065018390303,0.3224036122466454,-0.2363217495244201,1.364924726747292,double
2000,1224,1246,0.6174462778026736,1965.812527379562,436.157469641644,+,-0.3492598690297215,0.005985145348781029,-1.478621708311272,0.0253386278380376,double
2000,1224,1247,0.617696631589416,1965.816842572424,433.6441277192116,+,-0.188360618526971,0.178670892959151,-0.7976396794539058,0.756607166095464,double
2000,1224,1248,0.6179470084060551,1965.821170139563,430.9515417280068,+,-0.03196597996308174,0.346323804905107,-0.1353982914403524,1.466923633294824,double
2000,1225,1247,0.6179460516991744,1965.82117013473,437.946852733764,+,-0.3209645071054963,0.0343463561243515,-1.35950796387649,0.1454807109430522,double
2000,1225,1248,0.61819640771966,1965.825504789617,435.4149374894998,+,-0.160178653180894,0.2069188651385414,-0.6786379629332655,0.8766648635227283,double
2000,1225,1249,0.6184467868719636,1965.82985185366,432.7029902550244,+,-0.00391336987852994,0.3744422455518536,-0.01658415870716084,1.586818987125835,double
2000,1226,1248,0.6184458256300434,1965.829851733909,439.7359638367448,+,-0.2926695790229754,0.06270744663066879,-1.240279915812272,0.2657426401730085,double
2000,1226,1249,0.6186961838876168,1965.834205865901,437.1854489509078,+,-0.1320080192102395,0.2351558178776494,-0.5595665245908436,0.9967979561722484,double
2000,1227,1249,0.6189455995955039,1965.838572206198,441.5248011826411,+,-0.2643860418819916,0.09105746022401251,-1.120983092275764,0.3860789042042224,double
2000,1227,1250,0.6191959600934941,1965.842945850912,438.9556604613815,+,-0.1083688789438488,0.2588615892771011,-0.4595946022343095,1.097837223352613,double
2000,1228,1250,0.6194453735957755,1965.847331580953,443.3133630331986,+,-0.2361140277858354,0.1193962652603483,-1.001617191391526,0.5064898218634428,double
2000,1228,1251,0.6196957363375336,1965.851724756004,440.725570109088,+,-0.08020743844462838,0.287089973706798,-0.340333691296258,1.218171186868563,double
2000,1229,1251,0.61994514763104,1965.856129887717,445.101647948869,+,-0.2078667142782195,0.1477106846577528,-0.8822372778419255,0.6269203455354637,double
2000,1229,1252,0.6201955126199314,1965.860542608423,442.4951763418997,+,-0.05205760831297346,0.3153070610004287,-0.2210016418811766,1.338582013965805,double
2000,1230,1251,0.6201945779533273,1965.860542686579,449.3317655542382,+,-0.3306759098808034,0.01266420224431297,-1.403826485206811,0.05376364589422473,double
2000,1230,1252,0.6204449217015052,1965.864967180269,446.8896542876676,+,-0.1844465797249205,0.1711982405145924,-0.7832358643576189,0.7269779796726351,double
2000,1230,1253,0.6206952889409356,1965.86939943793,444.2644771994233,+,-0.02391942608306944,0.3435128140606735,-0.1015977451077955,1.459070430995865,double
2000,1231,1252,0.6206943499078913,1965.869399403691,451.137429317075,+,-0.3023192349812074,0.04108812657532951,-1.284099497121278,0.174521620089161,double
2000,1231,1253,0.6209446958073812,1965.873843464258,448.6773803851167,+,-0.1561949987231376,0.1995175587002507,-0.6636080170244771,0.8476676754889276,double
2000,1232,1253,0.6211941218948153,1965.878295128193,452.9428368530448,+,-0.2791739890244961,0.06430093831715411,-1.186399363552388,0.2732582378532381,double
2000,1232,1254,0.6214444699488846,1965.882758769666,450.4648245272545,+,-0.1279552471683265,0.2278253637879119,-0.5439089153253606,0.9684342709172032,double
2000,1233,1254,0.6216938939142942,1965.887229912881,454.7479866183521,+,-0.2508255742675758,0.0927172357074047,-1.066477904887698,0.3942216959851454,double
2000,1233,1255,0.6219442441262245,1965.891713126686,452.2519850594999,+,-0.09974346707985692,0.2561055142302894,-0.4242063377728815,1.08921000498299,double
2000,1234,1255,0.6221936659664745,1965.8962037637,456.552877454475,+,-0.2224891622606852,0.1211218476922026,-0.9464856643653611,0.5152614685464696,double
2000,1234,1256,0.6224440183395586,1965.900706565751,454.0388607330451,+,-0.07152764984101312,0.2843900191172676,-0.3043633130573856,1.210131866647092,double
2000,1235,1256,0.6226934380516024,1965.905216711056,458.3575074125404,+,-0.1941649023070112,0.1495146254695561,-0.8264224019039911,0.6363778130454858,double
2000,1235,1257,0.622943792589192,1965.909739124501,455.8254491348473,+,-0.0488559148754023,0.3071307595028108,-0.207999452973321,1.307580261894322,double
2000,1235,1369,0.6511735929995603,1966.484643043018,-1229.045334717615,-,-0.009769003607460467,0.008128314364857893,-0.04300749376108352,0.03578445083875112,double
2000,1236,1256,0.6229428774203836,1965.909739191575,462.5250757217179,+,-0.3165096542281914,0.01442596812102165,-1.347508731278448,0.06141714080609481,double
2000,1236,1257,0.623193210169846,1965.914268785666,460.1618751593928,+,-0.1658704912290362,0.1778778727187634,-0.7063626024563133,0.757496262065834,double
2000,1236,1258,0.6234435668752604,1965.918810846078,457.6117491897439,+,-0.02064788709632359,0.3354081109526004,-0.08795254228225301,1.428717423857947,double
2000,1237,1257,0.6234426475041523,1965.918810802491,464.3464721053288,+,-0.2880960330631998,0.04290791256095516,-1.227183871758016,0.1827720350944791,double
2000,1237,1258,0.623692982321393,1965.923360018154,461.965979209748,+,-0.1375707799191168,0.2062467390523726,-0.5861557430038846,0.8787673562834293,double
2000,1238,1258,0.623942417618204,1965.927921586202,466.1676285879907,+,-0.2597143135322906,0.07135827306291465,-1.106871038799226,0.3041203419165688,double
